업종명,업소명,소재지(도로명),소재지전화,업태명,문의전화
일반음식점,아로이아로이(AROY AROY),"충청북도 충주시 호암수청1로 30, 1층 1호 (호암동, 충주호암 행복주택)",,"외국음식전문점(인도,태국등)",043-850-3473
일반음식점,잭아저씨족발보쌈,충청북도 충주시 연수동산로5길 35 (연수동),043-848-6677,한식,043-850-3473
일반음식점,정원출장부페,충청북도 충주시 대소원면 산정독정길 158,043-842-9201,출장조리,043-850-3473
일반음식점,산들식당,"충청북도 충주시 수안보면 장터2길 28, 1층",043-846-4735,한식,043-850-3473
일반음식점,노상66,"충청북도 충주시 예성로 100, 나동 (용산동)",,정종/대포집/소주방,043-850-3473
일반음식점,이비가짬뽕,"충청북도 충주시 금봉대로 448, 1층 (안림동)",043-856-3446,중국식,043-850-3473
일반음식점,신전떡볶이칠금점,"충청북도 충주시 대가미1길 4, 1층 (칠금동)",043-856-8777,분식,043-850-3473
일반음식점,피자인본점,"충청북도 충주시 연원12길 24, 1층 (연수동)",043-844-0085,기타,043-850-3473
일반음식점,모모,"충청북도 충주시 사직로 268, 1층 (교현동)",043-847-4844,기타,043-850-3473
일반음식점,역전할머니맥주충주교통대점,"충청북도 충주시 대소원면 대학로 26, 2층",043-847-7780,정종/대포집/소주방,043-850-3473
일반음식점,똥그리포차,"충청북도 충주시 금봉4길 11, 1층 (용산동)",043-845-5153,호프/통닭,043-850-3473
일반음식점,예향정충주신연수점,충청북도 충주시 연수동산로7길 7 (연수동),043-857-5534,한식,043-850-3473
일반음식점,커피안,"충청북도 충주시 거룡6길 1, 1층 (용산동)",,기타,043-850-3473
일반음식점,생각나는감자탕첨단점,"충청북도 충주시 대소원면 첨단쉼터6길 43-6, 1층",043-845-8775,한식,043-850-3473
일반음식점,고향맛집,충청북도 충주시 신니면 신덕로 315,043-855-3900,한식,043-850-3473
일반음식점,고향짬뽕,충청북도 충주시 신니면 신덕로 315,043-851-3900,중국식,043-850-3473
일반음식점,나라sushi&roll,"충청북도 충주시 갱고개로 176, 2층 (연수동)",043-855-9400,일식,043-850-3473
일반음식점,신살구나무가든,충청북도 충주시 산척면 덕해길 4-1,043-844-0606,한식,043-850-3473
일반음식점,이모떡볶이,"충청북도 충주시 주공길 10, 103호 (연수동)",,분식,043-850-3473
일반음식점,반듯한찬거리,"충청북도 충주시 번던1길 17, 1층 (안림동)",,한식,043-850-3473
일반음식점,이(e)구이구이,"충청북도 충주시 사직산21길 6, 102호 (문화동)",043-843-6260,식육(숯불구이),043-850-3473
일반음식점,개성집서충주기업도시점,충청북도 충주시 중앙탑면 원앙길 25,043-851-5353,한식,043-850-3473
일반음식점,앙성엄마손분식,"충청북도 충주시 앙성면 가곡로 1050, 1층",043-851-1901,분식,043-850-3473
일반음식점,BBQ교현스타점,"충청북도 충주시 신호4길 26, 1층 (교현동)",043-845-3592,호프/통닭,043-850-3473
일반음식점,아재상회,충청북도 충주시 대소원면 첨단산업4로 24,043-855-0477,정종/대포집/소주방,043-850-3473
일반음식점,교통대대패삼겹살,"충청북도 충주시 대소원면 대학로 7, 2층",043-852-7128,한식,043-850-3473
일반음식점,낙지랑닭이랑,충청북도 충주시 하단4길 3 (단월동),043-843-9995,한식,043-850-3473
일반음식점,썸타는오징어,충청북도 충주시 중앙탑면 원앙5길 8,043-851-3332,횟집,043-850-3473
일반음식점,외갓집,충청북도 충주시 신니면 신덕로 265,043-854-0033,한식,043-850-3473
일반음식점,더브런치,충청북도 충주시 염밭로 96-1 (교현동),043-855-0864,한식,043-850-3473
일반음식점,다트호프,"충청북도 충주시 주덕읍 신양로 98, 1층",043-853-1226,호프/통닭,043-850-3473
일반음식점,짬뽕생각용산점,충청북도 충주시 형설로 72-4 (용산동),043-848-1501,중국식,043-850-3473
일반음식점,원조청미,충청북도 충주시 남산8길 31 (교현동),043-844-5852,한식,043-850-3473
일반음식점,서가앤쿡충주점,"충청북도 충주시 금곡서2길 12, 1층 (연수동)",043-855-7791,패밀리레스트랑,043-850-3473
일반음식점,일미리금계찜닭,"충청북도 충주시 연수동산로7길 3, 2층 (연수동)",043-852-1321,한식,043-850-3473
일반음식점,퇘랑숯돌구이연수점,"충청북도 충주시 연수동산로5길 23, 1층 (연수동)",043-854-2474,식육(숯불구이),043-850-3473
일반음식점,배쉐프의 중화야식,"충청북도 충주시 행정1길 33, 1층 (목행동)",043-852-9692,중국식,043-850-3473
일반음식점,전주대가콩나물국밥연수본점,"충청북도 충주시 국원대로 192, 1층 (연수동)",043-843-0110,한식,043-850-3473
일반음식점,우리동네국수집충주터미널점,"충청북도 충주시 봉계1길 32, 102호 (봉방동, 석담빌딩)",043-842-2311,한식,043-850-3473
일반음식점,죽이야기,"충청북도 충주시 안림로 239-50, 1층 (안림동)",043-844-8855,한식,043-850-3473
일반음식점,커피용,"충청북도 충주시 남산로 9, 1층 (지현동)",,기타,043-850-3473
일반음식점,춘천호반닭갈비(연수점),충청북도 충주시 연원로 33 (연수동),043-846-9040,한식,043-850-3473
일반음식점,카페나래,"충청북도 충주시 대소원면 첨단산업4로 63-1, 1층",,기타,043-850-3473
일반음식점,박경규항아리보쌈충주점,충청북도 충주시 동수5길 49 (연수동),043-845-6124,한식,043-850-3473
일반음식점,사천대반점,충청북도 충주시 금곡로 25 (연수동),043-855-7149,중국식,043-850-3473
일반음식점,육짬뽕,"충청북도 충주시 예성로 312, 1층 (연수동)",043-857-3999,중국식,043-850-3473
일반음식점,우미가,충청북도 충주시 금봉대로 838 (금릉동),043-848-6003,한식,043-850-3473
일반음식점,산들분식,"충청북도 충주시 봉방9길 17, 1층 (봉방동)",043-846-2677,분식,043-850-3473
일반음식점,즐거운심야식당,충청북도 충주시 연수동산로5길 27 (연수동),043-855-5798,정종/대포집/소주방,043-850-3473
일반음식점,백세보리밥(충주시니어클럽),"충청북도 충주시 으뜸로 9, 1층 (금릉동)",043-855-7402,한식,043-850-3473
일반음식점,진경이네,"충청북도 충주시 금제1길 37, 1층 (금릉동)",043-857-2966,한식,043-850-3473
일반음식점,메이플라워,"충청북도 충주시 산척면 갈마장길 32-10, 1층",043-848-0495,한식,043-850-3473
일반음식점,장터&그집,충청북도 충주시 충인6길 8-1 (충의동),043-846-5526,한식,043-850-3473
일반음식점,아름분식,"충청북도 충주시 충인6길 22-1, 1층 (충인동)",,분식,043-850-3473
일반음식점,달라스,"충청북도 충주시 중심3길 9 (문화동, 지1층)",,기타,043-850-3473
일반음식점,강군,"충청북도 충주시 연원로 28, 1층 (연수동)",,일식,043-850-3473
일반음식점,수채화,충청북도 충주시 지곡18길 11 (지현동),,기타,043-850-3473
일반음식점,벚꽃에눈이내리면,"충청북도 충주시 수안보면 수안보로 213, 1층",,호프/통닭,043-850-3473
일반음식점,태권치킨기업도시점,"충청북도 충주시 중앙탑면 원앙5길 32, 1호",043-844-0815,호프/통닭,043-850-3473
일반음식점,원조초램양고기,"충청북도 충주시 무학3길 12, 1-2층 (봉방동)",043-857-5767,식육(숯불구이),043-850-3473
일반음식점,아름다운달벨라,충청북도 충주시 지곡6길 65-2 (지현동),043-846-7956,경양식,043-850-3473
일반음식점,순정식당,충청북도 충주시 앙성면 용당4길 3,,한식,043-850-3473
일반음식점,큰손부속구이,충청북도 충주시 남산10길 15 (교현동),043-856-3464,식육(숯불구이),043-850-3473
일반음식점,512,충청북도 충주시 연수동산로5길 12 (연수동),043-845-5012,정종/대포집/소주방,043-850-3473
일반음식점,큰언니명태조림,충청북도 충주시 사직산8길 41 (문화동),043-857-4466,한식,043-850-3473
일반음식점,훈장님꿀단지주덕점,"충청북도 충주시 주덕읍 신양로 34, 다동",,분식,043-850-3473
일반음식점,소풍A,"충청북도 충주시 고든골길 62-1, 다동 (직동)",043-848-5335,패밀리레스트랑,043-850-3473
일반음식점,mabeans(마빈),"충청북도 충주시 지곡6길 67, 1층 (지현동)",,기타,043-850-3473
일반음식점,오늘도달빛,"충청북도 충주시 지곡19길 5, 1층 (지현동)",,기타,043-850-3473
일반음식점,굽네치킨서충주신도시점,"충청북도 충주시 대소원면 첨단산업4로 31, 1층",043-846-9492,호프/통닭,043-850-3473
일반음식점,소나무집,충청북도 충주시 수안보면 주정산로 19,043-846-2362,한식,043-850-3473
일반음식점,한양시래기명태조림(충주점),충청북도 충주시 번영대로 234 (연수동),043-854-1212,한식,043-850-3473
일반음식점,부엉이식당,"충청북도 충주시 봉방8길 25-1, 1층 (봉방동)",043-848-2389,한식,043-850-3473
일반음식점,타임(Time),"충청북도 충주시 삼원로 66, 1층 (봉방동)",,호프/통닭,043-850-3473
일반음식점,마당바위주식회사,"충청북도 충주시 수안보면 중원대로 1859, 1층",,한식,043-850-3473
일반음식점,승진식당,"충청북도 충주시 사직산5길 34, 1층 (문화동)",043-910-1990,한식,043-850-3473
일반음식점,양자강대반점,"충청북도 충주시 대소원면 첨단쉼터3길 2-7, 1층",043-852-8666,중국식,043-850-3473
일반음식점,흥부네식당,충청북도 충주시 중앙탑면 윗골길 1,043-852-6918,한식,043-850-3473
일반음식점,동지뫼교현점,"충청북도 충주시 만리산로 30, 1층 (교현동)",043-842-2830,한식,043-850-3473
일반음식점,큰맘할매순대국,충청북도 충주시 대소원면 첨단쉼터5길 20,043-852-2232,한식,043-850-3473
일반음식점,황금코다리연수점,충청북도 충주시 금봉대로 668 (연수동),043-844-0333,한식,043-850-3473
일반음식점,전티마이베트남쌀국수,충청북도 충주시 성서2길 7-1 (성서동),,"외국음식전문점(인도,태국등)",043-850-3473
일반음식점,소나무향기,"충청북도 충주시 백운1길 22, 1층 (안림동)",043-856-0112,한식,043-850-3473
일반음식점,어반트리,"충청북도 충주시 연수서편3길 9, 1호 (연수동)",,기타,043-850-3473
일반음식점,푸라닭충주호암점,"충청북도 충주시 호암중앙2로 19, 1층 (호암동)",043-848-9206,호프/통닭,043-850-3473
일반음식점,갓플레이스,"충청북도 충주시 직동길 81, 1층 (직동)",043-857-7500,기타,043-850-3473
일반음식점,양촌대패삼겹살,충청북도 충주시 지곡10길 41 (지현동),,식육(숯불구이),043-850-3473
일반음식점,닻별,충청북도 충주시 관아4길 1-1 (성내동),043-852-9148,기타,043-850-3473
일반음식점,금빛송어횟집,충청북도 충주시 살미면 충주호수로 3172-7,043-856-0612,횟집,043-850-3473
일반음식점,애플꼬마김밥서충주점,"충청북도 충주시 중앙탑면 원앙9길 15, A-1동 1층 119호 (e편한세상 충주)",043-854-2232,분식,043-850-3473
일반음식점,느티나무집,충청북도 충주시 앙성면 가곡로 1410,,한식,043-850-3473
일반음식점,소풍꼬마김밥,충청북도 충주시 남산로 95 (용산동),043-846-7733,분식,043-850-3473
일반음식점,페리카나치킨서충주기업도시점,"충청북도 충주시 중앙탑면 원앙9길 15, A-1동 112호 (e편한세상 충주)",043-842-7755,호프/통닭,043-850-3473
일반음식점,초록이준 건강한끼,충청북도 충주시 중앙탑면 탄금대로 855-5,043-856-2950,한식,043-850-3473
일반음식점,리밍,"충청북도 충주시 대소원면 대학로 12, 2층 203호",043-844-8822,중국식,043-850-3473
일반음식점,큰맘할매순대국용산점,충청북도 충주시 형설로 92 (용산동),043-846-7641,한식,043-850-3473
일반음식점,오빠생각와인포차,"충청북도 충주시 용정4길 1, 1층 (용산동)",,정종/대포집/소주방,043-850-3473
일반음식점,제일매운탕집,충청북도 충주시 살미면 내사1길 28,,한식,043-850-3473
일반음식점,장터맛집,"충청북도 충주시 수안보면 주정산로 53, 101호",,한식,043-850-3473
일반음식점,삼마,충청북도 충주시 앙성면 가곡로 1670,043-845-1048,한식,043-850-3473
일반음식점,BBQ치킨기업도시점,"충청북도 충주시 중앙탑면 원앙9길 15, A-1동 1층 123호 (e편한세상 충주)",043-855-5894,호프/통닭,043-850-3473
일반음식점,얌얌,"충청북도 충주시 중앙로 12, 1층 (문화동)",043-298-1018,기타,043-850-3473
일반음식점,교촌치킨연수점,"충청북도 충주시 갱고개로 154-1, 1층 (연수동)",043-853-3533,호프/통닭,043-850-3473
일반음식점,춘천참닭갈비막국수,"충청북도 충주시 남산로 83, 연세미소치과 1층 (용산동)",043-847-5252,한식,043-850-3473
일반음식점,79네수육국밥&보쌈,"충청북도 충주시 중앙탑면 원앙길 17, 2층",,한식,043-850-3473
일반음식점,세숫대야냉면,"충청북도 충주시 갱고개로 186, 1층 (연수동)",043-855-1445,냉면집,043-850-3473
일반음식점,남산쭈꾸미,충청북도 충주시 샘골길 54 (안림동),043-848-8328,한식,043-850-3473
일반음식점,용주네쭈꾸미,충청북도 충주시 산척면 월현길 3,043-845-5350,한식,043-850-3473
일반음식점,마당,충청북도 충주시 대소원면 성종두담길 173,043-852-3311,한식,043-850-3473
일반음식점,차마실,"충청북도 충주시 사직로 185, 2층 (성서동)",043-844-0103,기타,043-850-3473
일반음식점,미친오리훈제바베큐충주점,"충청북도 충주시 만리산로 2, 1층 (교현동)",043-848-8775,한식,043-850-3473
